country,keyword,search_volume,cpc,competition_level,source,difficulty
es,aemet las palmas de gran canaria,8100,0,LOW,w3,63
es,linea metro 3 barcelona,8100,0,LOW,w3,0
es,leroy merlin barcelona,8100,0.27,MEDIUM,w3,3
es,puerto mogan,8100,0.84,LOW,w3,15
es,vuelos madrid gran canaria,8100,0.64,HIGH,w3,0
es,marea en tenerife,8100,0,LOW,w3,0
es,gran canarias,8100,0.88,LOW,w3,20
es,tranvia tenerife,8100,0,LOW,w3,28
es,el tiempo: puerto,8100,0,LOW,w3,21
es,islas malvinas,8100,0,LOW,w3,17
es,museo de cera barcelona,8100,0.46,MEDIUM,w3,28
es,mapa de tenerife,8100,0.01,LOW,w3,0
es,braseria la selva barcelona,8100,0.54,LOW,w3,0
es,leganes barcelona,8100,0,LOW,w3,0
es,hoteles todo incluido gran canaria,8100,1.29,HIGH,w3,0
es,calle islas canarias valencia,8100,0.53,LOW,w3,0
es,gaudi residence barcelona,8100,0.54,LOW,w3,0
es,aemet puerto real,8100,0,LOW,w3,50
es,incendios barcelona,8100,0,LOW,w3,0
es,balearia barcelona,8100,0.53,LOW,w3,0
es,pisos venta barcelona,8100,0.33,MEDIUM,w3,0
es,precio del oro españa,8100,0.21,LOW,w3,0
es,ayuda alquiler madrid 2025,8100,1.4,LOW,w3,7
es,tasa de basuras madrid,8100,0,LOW,w3,0
es,buscar vuelos baratos,8100,0.62,HIGH,w3,100
es,convenio metalurgia barcelona 2025,8100,0,LOW,w3,0
es,alquiler idealista,8100,0.84,LOW,w3,10
es,renovar demanda de empleo madrid,8100,0.2,LOW,w3,18
es,horario de luz mas barato hoy,8100,1.07,LOW,w3,0
es,compra venta de coches,8100,2.27,HIGH,w3,49
es,pisos alquiler badalona,8100,0.44,LOW,w3,0
es,coche ebro precio,8100,0.49,HIGH,w3,0
es,milanuncios coches de segunda mano,8100,0.53,MEDIUM,w3,0
es,skyscanner vuelos baratos,8100,0.92,LOW,w3,15
es,servicios tributarios del principado de asturias,8100,1.94,LOW,w3,16
es,caja españa,8100,0.94,LOW,w3,50
es,leasing coches,8100,1.29,HIGH,w3,10
es,alquiler bicicletas,8100,0.75,LOW,w3,6
es,alquiler bici decathlon,8100,0.49,LOW,w3,19
es,amazon españa ofertas,8100,0.09,HIGH,w3,22
es,pension maxima en españa,8100,0.03,LOW,w3,0
es,cita seguridad social madrid,8100,0.98,LOW,w3,54
es,pisos alquiler reus,8100,0.43,LOW,w3,0
es,catalogos bibliotecas madrid,8100,0,LOW,w3,23
es,españa recruitment,8100,0,LOW,w3,75
es,psicologia sevilla,8100,2.7,MEDIUM,w3,27
es,artículo 14 periódico,8100,2.43,LOW,w3,27
es,transporte en madrid,8100,1.52,LOW,w3,53
es,carta de invitacion españa,8100,0.68,LOW,w3,6
es,catálogo bibliotecas madrid,8100,0,LOW,w3,32
es,instancia general ayuntamiento de madrid,8100,0,LOW,w3,14
es,becas bachillerato comunidad de madrid,8100,3.97,LOW,w3,27
es,ministerio de educacion españa,8100,3.49,LOW,w3,71
es,facultad de comunicación universidad de sevilla fcom us,8100,0.32,LOW,w3,28
es,oposiciones comunidad de madrid,8100,1.79,LOW,w3,18
es,registro de la propiedad madrid,8100,2.15,MEDIUM,w3,35
es,salud madrid,8100,3.76,LOW,w3,86
es,agenda escolar 25-26,8100,0.18,HIGH,w3,0
es,calendario escolar galicia 25 26,8100,0,LOW,w3,3
es,catálogos bibliotecas madrid,8100,0,LOW,w3,27
es,registro civil barcelona,8100,0.75,LOW,w3,28
es,ministro de educación de españa,8100,3.49,LOW,w3,
es,caja 7,8100,0.06,LOW,w3,25
es,colegio de abogados de madrid,8100,5.52,LOW,w3,30
es,alineacion madrid,8100,0,LOW,w3,4
es,universidad de sevilla facultad de derecho,8100,0.55,LOW,w3,23
es,ley 7/2022,8100,5.57,LOW,w3,4
es,empleo madrid,8100,0.95,LOW,w3,49
es,registro mercantil barcelona,8100,1.65,LOW,w3,34
es,nominas comunidad de madrid,8100,0,LOW,w3,7
es,hora de santiago de chile,8100,0,LOW,w3,21
es,valencia real sociedad,8100,0,LOW,w3,0
es,la hora honduras,8100,0,LOW,w3,0
es,hora nueva zelanda,8100,0,LOW,w3,0
es,hora de paraguay,8100,0,LOW,w3,0
es,centro cultural paco rabal,8100,4.37,LOW,w3,0
es,mapa america del sur,8100,0.02,MEDIUM,w3,9
es,tren madrid bilbao,8100,0.42,MEDIUM,w3,0
es,feria del libro madrid,8100,0.04,LOW,w3,7
es,ocine urban x-madrid,8100,0.28,LOW,w3,19
es,villaverde madrid,8100,2.05,LOW,w3,7
es,soto del real carcel,8100,0,LOW,w3,0
es,vuelos coruña madrid,8100,0.73,HIGH,w3,0
es,hora de chile santiago,8100,0,LOW,w3,7
es,centro comercial el bercial,8100,0.16,LOW,w3,0
es,coam colegio oficial de arquitectos de madrid,8100,0.28,LOW,w3,43
es,incendios mapa,8100,0,LOW,w3,26
es,autobus salamanca madrid,8100,0.48,MEDIUM,w3,0
es,fotocasa madrid,8100,0.29,LOW,w3,9
es,centro comercial parque almenara,8100,0.23,LOW,w3,24
es,castilla real,8100,0,LOW,w3,5
es,cercanias renfe madrid,8100,0.92,LOW,w3,58
es,calle serrano de madrid,8100,0.58,LOW,w3,0
es,tren madrid oviedo,8100,0.7,MEDIUM,w3,0
es,santiago de chile hora,8100,0,LOW,w3,40
es,estacion sur madrid,8100,0.12,LOW,w3,0
es,centro comercial zaragoza,8100,0.22,LOW,w3,10
es,hora egipto,8100,0,LOW,w3,0
es,centro de málaga,8100,1.02,LOW,w3,0
es,centro comercial tarragona,8100,0.1,LOW,w3,0
es,hora canadá,8100,0,LOW,w3,0
es,provincia de españa mapa,8100,0.03,LOW,w3,23
es,calle de serrano en madrid,8100,1.53,LOW,w3,0
es,tiempo: vila-real,8100,0,LOW,w3,21
es,tren madrid cordoba,8100,0.7,HIGH,w3,1
es,plaza de cibeles madrid,8100,0.45,LOW,w3,0
es,córdoba real oviedo,8100,0,LOW,w3,0
es,piscinas naturales madrid,8100,0,LOW,w3,0
es,cárcel soto del real,8100,0,LOW,w3,0
es,tren madrid cadiz,8100,0.37,MEDIUM,w3,7
es,centro comercial nevada,8100,0.53,LOW,w3,10
es,razas madrid,8100,0.17,LOW,w3,
es,castilla y leon mapa,8100,0.04,LOW,w3,3
es,real zaragoza foro,8100,0,LOW,w3,19
es,loteria dominicana real,8100,0,LOW,w3,51
es,cafe central madrid,8100,1.19,LOW,w3,7
es,mapa de marruecos,8100,0.02,MEDIUM,w3,1
es,hortaleza madrid,8100,2.9,LOW,w3,1
es,apartamentos madrid,8100,1.55,MEDIUM,w3,8
es,españa familia real,8100,0,LOW,w3,75
es,lotería real dominicana,8100,0,LOW,w3,52
es,mapa del tiempo,8100,0.26,LOW,w3,92
es,mapa incendios,8100,0,LOW,w3,26
es,mapa incendio,8100,0,LOW,w3,26
es,corte de luz españa,8100,0,LOW,w3,16
pt,ipma santarém,8100,0,LOW,w3,28
pt,portugal lisboa,8100,0.89,LOW,w3,29
pt,instituto superior de engenharia de porto instituto politécnico de porto,8100,0,LOW,w3,24
pt,ipma 10 dias lisboa,8100,0,LOW,w3,26
pt,o bom o mau e o vilao,8100,0.16,LOW,w3,8
pt,porto-sintrense,8100,0,LOW,w3,1
pt,quem ganhou as eleições em portugal,8100,0,LOW,w3,7
pt,lisboa sete rios,8100,0.22,LOW,w3,3
pt,feriados portugal,8100,0.01,LOW,w3,0
pt,faculdade de belas-artes da universidade de lisboa,8100,1.23,LOW,w3,9
pt,hotel vila galé coimbra,8100,0.7,LOW,w3,0
pt,porto canal direto,8100,0,LOW,w3,28
pt,tempo em portugal,8100,0.2,LOW,w3,92
pt,sismo #portugal hoje,8100,0,LOW,w3,7
pt,lisboa pessoa hotel,8100,0.48,LOW,w3,7
pt,praia de são martinho do porto,8100,0.17,LOW,w3,0
pt,porto avenida dos aliados,8100,0.49,LOW,w3,0
pt,lisboa codigo postal,8100,0,LOW,w3,0
pt,meteorologia lousã,8100,0,LOW,w3,0
pt,porto editora escola virtual,8100,0,LOW,w3,2
pt,praia de porto de mos,8100,0.41,LOW,w3,0
pt,guerin aeroporto lisboa,8100,1.02,LOW,w3,0
pt,hospital de são josé centro hospitalar universitário de lisboa central,8100,0.18,LOW,w3,8
pt,rally em portugal,8100,0,LOW,w3,11
pt,museu de lisboa,8100,0.32,LOW,w3,14
pt,risco tsunami portugal ipma,8100,0,LOW,w3,0
pt,quinta da regaleira sintra portugal,8100,1.12,LOW,w3,44
pt,meteorologia em vieira do minho,8100,0,LOW,w3,0
pt,quinta de regaleira sintra portugal,8100,1.12,LOW,w3,41
pt,linha vermelha metro lisboa,8100,0.47,LOW,w3,3
pt,a que horas joga o porto,8100,0,LOW,w3,19
pt,colombo lisboa,8100,0.94,LOW,w3,5
pt,clima viseu,8100,0,LOW,w3,16
pt,próximos comboios,8100,0,LOW,w3,16
pt,porto treinadores,8100,0,LOW,w3,0
pt,quem ganhou as eleições em portugal 2025,8100,0,LOW,w3,28
pt,zara home portugal,8100,1.47,HIGH,w3,13
pt,metro porto mapa,8100,0.42,LOW,w3,21
pt,lisboa portugal,8100,0.89,LOW,w3,79
pt,parque aquatico vila real,8100,3.47,LOW,w3,3
pt,quanto dias faltam para o natal,8100,0,LOW,w3,0
pt,meteorologia no algarve,8100,0.19,LOW,w3,26
pt,faculdade de letras da universidade de lisboa,8100,0.6,LOW,w3,40
pt,sismos portugal hoje,8100,0,LOW,w3,5
pt,mercadona porto domingos sequeira,8100,0.11,LOW,w3,1
pt,últimas notícias de hoje,8100,0.12,LOW,w3,100
pt,brasileiros em portugal,8100,1.06,LOW,w3,10
pt,hotel vila gale ericeira,8100,0.45,LOW,w3,0
pt,albi lisboa,8100,0.23,LOW,w3,0
pt,meteorologia em borba,8100,0,LOW,w3,0
pt,treinador do porto,8100,0,LOW,w3,0
pt,porto de leixões,8100,0.1,LOW,w3,8
pt,dolce camporeal lisboa,8100,0.41,LOW,w3,0
pt,meteorologia olhão,8100,0,LOW,w3,1
pt,apagão em portugal 2025,8100,0,LOW,w3,4
pt,quaresma porto,8100,0,LOW,w3,5
pt,hotel vila galé ericeira,8100,0.45,LOW,w3,0
pt,escola virtual porto editora,8100,0,LOW,w3,11
pt,idade reforma portugal,8100,0.02,LOW,w3,0
pt,lux lisboa park,8100,1.06,LOW,w3,0
pt,ask me lisboa,8100,0.14,LOW,w3,0
pt,imagens de fundo,8100,1.77,LOW,w3,0
pt,coach portugal,8100,0.17,HIGH,w3,4
pt,porto nice,8100,0.38,MEDIUM,w3,0
pt,avenida dos aliados porto,8100,0.49,LOW,w3,0
pt,quantos dias faltam para o natal,8100,0,LOW,w3,0
pt,notícias do minho,8100,0,LOW,w3,8
pt,room escape lisboa,8100,0.66,MEDIUM,w3,18
pt,resultado porto hoje,8100,0,LOW,w3,10
pt,meteorologia em amarante,8100,0,LOW,w3,4
pt,escape room lisboa,8100,0.66,MEDIUM,w3,16
pt,porto treinador,8100,0,LOW,w3,4
pt,ipma cascais,8100,0,LOW,w3,49
pt,taça de portugal feminina,8100,0.99,LOW,w3,0
pt,faculdade de letras da universidade do porto,8100,0.45,LOW,w3,38
pt,treinador porto,8100,0,LOW,w3,1
pt,windguru porto santo,8100,0,LOW,w3,2
pt,neve em portugal,8100,0,LOW,w3,16
pt,portimão portugal,8100,0.49,LOW,w3,14
pt,brasileiro em portugal,8100,1.06,LOW,w3,2
pt,camisola benfica 25 26,8100,0.12,HIGH,w3,0
pt,porto brandão,8100,0.19,LOW,w3,0
pt,mapa do metro do porto,8100,0.42,LOW,w3,6
pt,loja via verde porto,8100,0.24,LOW,w3,0
pt,consulado-geral do brasil em lisboa,8100,0.45,LOW,w3,10
pt,parque aeroporto porto,8100,0.82,HIGH,w3,9
pt,bad bunny portugal bilhetes,8100,0.32,MEDIUM,w3,0
pt,previsão do tempo braga,8100,0,LOW,w3,10
pt,liberdade square porto,8100,0.14,LOW,w3,0
pt,jogos de hoje portugal,8100,1.08,LOW,w3,50
pt,porto sintrense,8100,0,LOW,w3,0
pt,preço grama ouro hoje portugal,8100,1.56,LOW,w3,15
pt,casa da musica porto,8100,1.44,LOW,w3,6
pt,treinadores porto,8100,0,LOW,w3,0
pt,greve aeroporto lisboa,8100,0,LOW,w3,3
pt,pr6 levada das 25 fontes,8100,0.96,LOW,w3,0
pt,sintra portugal quinta da regaleira,8100,1.12,LOW,w3,50
pt,vila nova de cacela,8100,0.99,LOW,w3,4
pt,porto cidade,8100,0.36,LOW,w3,33
pt,treinadores do porto,8100,0,LOW,w3,0
pt,porto rua do almada,8100,0.1,LOW,w3,0
pt,vinho do porto,8100,0.27,MEDIUM,w3,0
pt,google notícias pt,8100,0,LOW,w3,13
pt,meteorologia para algarve,8100,0.19,LOW,w3,20
pt,melia lisboa oriente,8100,0.75,LOW,w3,0
pt,meteorologia em fernão ferro,8100,0,LOW,w3,3
pt,vila nova da barquinha,8100,1.5,LOW,w3,16
pt,celoricense porto,8100,0,LOW,w3,2
pt,pr 6 levada das 25 fontes,8100,0.96,LOW,w3,0
pt,h2otel portugal,8100,0.32,MEDIUM,w3,0
pt,funchal portugal,8100,0.4,LOW,w3,14
pt,minho notícias,8100,0,LOW,w3,15
pt,pestana palace lisboa,8100,1.13,LOW,w3,6
pt,vermelho,8100,0.15,LOW,w3,15
pt,havaianas portugal,8100,0.06,HIGH,w3,0
pt,tabela de velocidade,8100,0,LOW,w3,0
pt,mudança de hora 2025,8100,0.02,LOW,w3,0
pt,novo papa 2025,8100,0,LOW,w3,17
pt,mapa do brasil,8100,0.04,MEDIUM,w3,12
pt,casa dos segredos 2025,8100,0,LOW,w3,32
pt,brasil 2025,8100,0,LOW,w3,28
pt,resultados exames nacionais 2025,8100,0,LOW,w3,6
pt,senhor de matosinhos 2025,8100,0,LOW,w3,0
pt,brasileirao 2025,8100,0,LOW,w3,50
es,ferry tarifa tanger,8100,1.29,HIGH,w3,0
es,radar lluvia mallorca,8100,0,LOW,w3,2
es,aemet vila-real,8100,0,LOW,w3,6
es,tarifa aemet,8100,0,LOW,w3,7
es,tortillas etiqueta negra,8100,0.27,LOW,w3,0
es,descarrilamiento tren barcelona,8100,0,LOW,w3,10
es,horarios ferrocarriles catalanes,8100,0,LOW,w3,39
es,horarios de la luz,8100,1.6,LOW,w3,18
es,otoño 2025,8100,0,LOW,w3,0
es,uñas 2025,8100,0.06,HIGH,w3,0
pt,classificação da 1 liga portuguesa,8100,0.87,LOW,w3,15
pt,classificação 1 liga portuguesa,8100,0.87,LOW,w3,15
pt,aeroporto madeira,8100,2.75,LOW,w3,10
pt,portas do sol,8100,0.5,LOW,w3,11
pt,1 liga portuguesa classificação,8100,0.87,LOW,w3,15
pt,1 dezembro feriado,8100,0,LOW,w3,4
pt,feriado 1 dezembro,8100,0,LOW,w3,4
pt,1 liga portuguesa classificaçao,8100,0.87,LOW,w3,16
pt,partidas aeroporto,8100,0.05,LOW,w3,3
pt,aeroporto ponta delgada partidas,8100,1.56,LOW,w3,0
es,cd guadalajara españa,8100,0,LOW,w3,31
es,temperaturas guadalajara,8100,0,LOW,w3,28
es,bono parque,8100,0.02,LOW,w3,0
es,egipto horario,8100,0,LOW,w3,0
es,almadrones guadalajara,8100,4.46,LOW,w3,0
es,cd guadalajara,8100,0,LOW,w3,18
es,línea 1 metro,8100,0,LOW,w3,0
es,c d guadalajara,8100,0,LOW,w3,13
es,noticias guadalajara,8100,0,LOW,w3,83
es,el tiempo: madrid aemet,8100,0,LOW,w3,42
es,plaza castilla madrid,8100,1.9,LOW,w3,0
es,línea 1 del metro,8100,0,LOW,w3,12
es,kabuki madrid,8100,0.64,LOW,w3,0
es,hospital madrid,8100,0.66,LOW,w3,67
es,casa juan madrid,8100,0.81,LOW,w3,16
es,renfe cercanias donosti,8100,0,LOW,w3,18
es,tren madrid valladolid,8100,0.71,MEDIUM,w3,0
es,action madrid villa de vallecas,8100,0.13,LOW,w3,0
es,axor feria madrid,8100,0.95,LOW,w3,0
es,mudanzas madrid,8100,6.77,MEDIUM,w3,29
es,fundacion mapfre madrid,8100,1.69,LOW,w3,38
es,mola hostel madrid,8100,1.07,MEDIUM,w3,0
es,mapa de españa con las provincias,8100,0.03,LOW,w3,18
es,el retiro madrid,8100,1.23,MEDIUM,w3,23
es,hotel sardinero madrid,8100,1.39,MEDIUM,w3,4
es,la cabrera madrid,8100,1,LOW,w3,5
es,tren madrid murcia,8100,0.71,HIGH,w3,0
es,mapa america sur,8100,0.02,MEDIUM,w3,6
es,calle de serrano madrid,8100,1.53,LOW,w3,0
es,renfe malaga,8100,0.55,LOW,w3,33
es,renfe alicante,8100,0.57,LOW,w3,12
es,huso horario de españa,8100,0,LOW,w3,10
es,amazonia acai madrid,8100,0.46,LOW,w3,1
es,derrumbe madrid,8100,0,LOW,w3,0
es,torres de madrid,8100,1.24,LOW,w3,0
es,plaza santa ana madrid,8100,0.48,LOW,w3,0
es,exposicion disney madrid,8100,0.13,LOW,w3,1
es,zona verde madrid,8100,0.13,LOW,w3,0
es,barrios de madrid,8100,0.14,LOW,w3,0
es,horario santiago de chile,8100,0,LOW,w3,20
es,lineas de metro madrid,8100,0,LOW,w3,60
es,note comunidad de madrid,8100,0,LOW,w3,19
es,las provincias de españa mapa,8100,0.03,LOW,w3,18
es,turquia horario,8100,0,LOW,w3,0
es,mapa latinoamerica,8100,0.02,MEDIUM,w3,0
es,pista de hielo madrid,8100,0.29,LOW,w3,22
es,fiestas madrid,8100,0.22,LOW,w3,10
es,guadalajara cf,8100,0,LOW,w3,31
es,incendio mapa,8100,0,LOW,w3,36
es,guadalajara noticias,8100,0,LOW,w3,87
es,pueblos bonitos cerca de madrid,8100,0.59,HIGH,w3,0
es,teleferico madrid,8100,1.31,LOW,w3,10
es,gimnasio madrid,8100,1.77,MEDIUM,w3,17
es,guadalajara españa,8100,1.2,LOW,w3,45
es,benares madrid,8100,0.47,LOW,w3,0
es,valdemoro madrid,8100,2.44,LOW,w3,10
es,plaza españa madrid,8100,1.1,LOW,w3,2
es,embajadores madrid,8100,0.99,LOW,w3,2
es,tren madrid vigo,8100,0.59,MEDIUM,w3,0
es,las ventas madrid,8100,0.52,MEDIUM,w3,55
es,cataluña mapa,8100,0.05,LOW,w3,2
es,madrid saluda,8100,3.76,LOW,w3,86
es,derrumbamiento madrid,8100,0,LOW,w3,0
es,mapa castilla y leon,8100,0.04,LOW,w3,2
es,ferias del libro madrid,8100,0.04,LOW,w3,0
es,bauhaus madrid,8100,0.05,HIGH,w3,8
es,casa madrid,8100,0.38,LOW,w3,0
es,terrazas madrid,8100,0.22,LOW,w3,1
es,noticias celta,8100,0,LOW,w3,46
es,taberna la elisa l restaurante comida española madrid,8100,0.11,LOW,w3,0
es,hoteles baratos madrid centro,8100,1.26,HIGH,w3,0
es,vuelos a dubai,8100,0.25,MEDIUM,w3,0
es,telefono ayuntamiento de madrid,8100,0.81,LOW,w3,0
es,santander tiempo mañana,8100,0,LOW,w3,28
es,easyhotel madrid alcala,8100,1.04,LOW,w3,0
es,hoteles madrid centro baratos,8100,1.29,HIGH,w3,0
es,b&b hotel madrid aeropuerto t1-t2-t3,8100,1.03,LOW,w3,0
es,cafe berlin madrid,8100,1.34,LOW,w3,11
es,hospital de la princesa calle de diego de león madrid,8100,0.38,LOW,w3,1
es,hilton aeropuerto madrid,8100,1.06,LOW,w3,0
es,vuelos madrid lanzarote,8100,0.53,HIGH,w3,0
es,restaurante dicharachero madrid,8100,0.2,LOW,w3,0
es,vuelos sevilla madrid,8100,0.37,HIGH,w3,0
es,vuelos a marruecos,8100,0.31,MEDIUM,w3,0
es,aemet madrid horas,8100,0,LOW,w3,7
es,travelodge madrid torrelaguna,8100,0.71,LOW,w3,0
es,casa lucio madrid,8100,1.13,LOW,w3,2
es,tren madrid santander,8100,0.56,MEDIUM,w3,0
es,tiempo mañana en santander,8100,0,LOW,w3,19
es,b b hotel madrid centro puerta del sol,8100,0.89,LOW,w3,0
es,b&b hotel madrid aeropuerto t4,8100,1.02,LOW,w3,0
es,lotería dominicana la real,8100,0,LOW,w3,67
es,idealista madrid alquiler,8100,0.67,LOW,w3,1
es,consulado colombiano en madrid,8100,0,LOW,w3,18
es,tren madrid toledo,8100,0.6,MEDIUM,w3,9
es,temperatura mañana madrid,8100,0.01,LOW,w3,35
es,temperaturas en ciudad real,8100,0,LOW,w3,15
es,temperatura en madrid mañana,8100,0.01,LOW,w3,31
es,a.park parking aeropuerto madrid terminal 4,8100,0.78,LOW,w3,0
es,vuelos valencia sevilla,8100,0.46,HIGH,w3,0
es,autobus madrid salamanca,8100,0.48,MEDIUM,w3,0
es,vuelos madrid nueva york,8100,0.52,MEDIUM,w3,0
es,alquiler de pisos madrid,8100,0.66,LOW,w3,5
es,llegadas aeropuerto malaga,8100,0.14,LOW,w3,0
es,hostales en madrid centro,8100,0.98,HIGH,w3,1
es,vuelos madrid a málaga,8100,0.63,HIGH,w3,0
es,vuelos madrid malaga,8100,0.63,HIGH,w3,0
es,hotel nh madrid las tablas,8100,1.5,LOW,w3,0
es,buffet libre madrid,8100,0.21,LOW,w3,0
es,way hostel madrid,8100,1.51,LOW,w3,0
es,parque de atracciones de madrid madrid,8100,0.42,LOW,w3,10
es,aeropuerto valencia llegadas,8100,0.09,LOW,w3,6
es,real oviedo tw,8100,0,LOW,w3,9
es,granada como llegar,8100,0.86,LOW,w3,0
es,vuelos a italia,8100,0.32,MEDIUM,w3,4
es,salidas aeropuerto barcelona,8100,0.23,LOW,w3,9
es,carcel soto del real,8100,0,LOW,w3,0
es,superchulo gran vía brunch madrid,8100,0.37,LOW,w3,
es,tiempo en santander mañana,8100,0,LOW,w3,18
es,temperatura en ciudad real,8100,0,LOW,w3,52
es,b&b hotel madrid centro puerta del sol,8100,0.89,LOW,w3,0
es,vuelos madrid ibiza,8100,0.79,HIGH,w3,0
es,el tiempo madrid aemet,8100,0,LOW,w3,32
es,temperatura madrid mañana,8100,0.01,LOW,w3,38
es,hotel travelodge valencia aeropuerto,8100,0.78,LOW,w3,0
es,lidl madrid,8100,0.07,HIGH,w3,0
es,vuelos estambul,8100,0.39,MEDIUM,w3,0
es,tiempo santander mañana,8100,0,LOW,w3,18
es,el tiempo en talavera la real,8100,0,LOW,w3,3
es,temperatura mañana en madrid,8100,0.01,LOW,w3,22
es,tiempo mañana santander,8100,0,LOW,w3,20
es,murcia como llegar,8100,0.68,LOW,w3,0
es,malaga como llegar,8100,0.72,LOW,w3,0
es,temperatura ciudad real,8100,0,LOW,w3,52
es,vuelos tenerife madrid,8100,0.67,HIGH,w3,0
es,eurostars puerta madrid,8100,1.23,LOW,w3,0
es,ciudad real temperatura,8100,0,LOW,w3,16
es,vuelos a estambul,8100,0.39,MEDIUM,w3,0
es,tanatorio parcesa la paz alcobendas madrid,8100,2.69,LOW,w3,
es,iberia equipaje de mano,8100,0.21,LOW,w3,9
es,churrería madrid 1883,8100,0.15,LOW,w3,0
es,ac hotel madrid feria,8100,1.11,LOW,w3,0
es,alquiler furgonetas madrid,8100,1.77,HIGH,w3,0
es,b&b hotel madrid aeropuerto t1 t2 t3,8100,1.03,LOW,w3,0
es,aquaservice precio,8100,1.75,LOW,w3,8
es,precio butano,8100,0.66,LOW,w3,16
es,precio acciones bbva,8100,0.12,LOW,w3,6
es,renault rafale precio,8100,0.77,HIGH,w3,0
es,tesla precios,8100,0.45,MEDIUM,w3,12
es,el precio de la luz hoy por horas,8100,2.4,LOW,w3,9
es,caniche toy precio,8100,0.29,LOW,w3,0
es,byd seal precio,8100,0.28,HIGH,w3,0
es,precio de la luz hoy iberdrola,8100,2.68,LOW,w3,38
es,precio luz por horas,8100,1.41,LOW,w3,4
es,mejor movil calidad precio,8100,0.5,HIGH,w3,1
es,precio gasoil calefaccion,8100,0.7,LOW,w3,0
es,switch 2 precio,8100,0.37,HIGH,w3,0
es,muerde la pasta precios,8100,0.12,LOW,w3,0
es,precio barril de brent,8100,0.04,LOW,w3,22
es,precio del cobre,8100,0.58,LOW,w3,11
es,precio de la luz hoy en canarias,8100,1.72,LOW,w3,11
es,seat ibiza precio,8100,0.78,HIGH,w3,0
es,aeropuerto granada,8100,0.98,LOW,w3,6
es,aeropuerto bcn,8100,0.68,LOW,w3,20
es,metro goya,8100,0.05,LOW,w3,6
es,aeropuerto palma,8100,2.83,LOW,w3,13
es,ciudad rodrigo noticias,8100,0,LOW,w3,9
es,noticias cuenca,8100,0.07,LOW,w3,73
es,llegadas aeropuerto bilbao,8100,0.1,LOW,w3,9
es,ibiza noticias,8100,0,LOW,w3,72
es,noticias castellon,8100,0,LOW,w3,100
es,tickets alhambra,8100,2.37,HIGH,w3,39
es,aeropuerto zaragoza,8100,0.61,LOW,w3,4
es,metro garcia noblejas,8100,0.57,LOW,w3,10
es,aeropuerto asturias,8100,2.05,LOW,w3,5
es,noticias de aranda de duero,8100,0,LOW,w3,3
es,metro sol,8100,0.05,LOW,w3,9
es,metro san blas,8100,0.21,LOW,w3,4
es,marbella noticias,8100,0,LOW,w3,38
es,noticias aranda de duero,8100,0,LOW,w3,2
es,noticias ibiza,8100,0,LOW,w3,73
es,aeropuerto milan,8100,0.78,LOW,w3,0
es,bus zaragoza,8100,0.51,LOW,w3,35
es,noticias en ibiza,8100,0,LOW,w3,49
es,sharma climbing gavà rocódromo escalada barcelona,8100,0.48,LOW,w3,0
es,noticias málaga cf,8100,0,LOW,w3,22
es,hora en hong kong,8100,0,LOW,w3,0
es,hora en canadá,8100,0,LOW,w3,6
es,la hora en honduras,8100,0,LOW,w3,0
es,puerto rico hora,8100,0,LOW,w3,0
es,hora en república dominicana,8100,0,LOW,w3,3
es,hora en puerto rico,8100,0,LOW,w3,0
es,hora en santiago de chile,8100,0,LOW,w3,20
es,chat barcelona chueca,8100,0,LOW,w3,0
es,noticias ciudad rodrigo,8100,0,LOW,w3,6
es,noticias en ciudad rodrigo,8100,0,LOW,w3,1
es,antilla salsa #barcelona,8100,0.19,LOW,w3,0
es,ofertas hoteles ultima hora,8100,0.9,HIGH,w3,6
es,hora en tenerife,8100,0,LOW,w3,0
es,cita previa extranjería barcelona,8100,0.51,LOW,w3,36
es,noticias malaga cf,8100,0,LOW,w3,33
es,la hora en colombia,8100,0,LOW,w3,17
es,cruceros ultima hora,8100,1.07,HIGH,w3,10
es,costco barcelona,8100,0.27,HIGH,w3,7
es,betres: hotel por horas en barcelona,8100,0.27,LOW,w3,0
es,restaurante los caracoles barcelona,8100,0.92,LOW,w3,11
es,tiempo: barcelona por horas,8100,0,LOW,w3,27
es,medidas a5,8100,0.31,LOW,w3,0
es,tamaño a6,8100,0.33,MEDIUM,w3,0
es,bricodepot zaragoza,8100,0.13,MEDIUM,w3,13
es,tamaño a2,8100,0.22,LOW,w3,0
pt,sporting-benfica hoje direto,8100,0,LOW,w3,16
es,limpiar coche cerca de mi,8100,0.23,LOW,w3,18
es,calcular ruta en coche,8100,1.13,LOW,w3,44
es,ayuda de 200 euros por hijo,8100,3.87,LOW,w3,0
es,bono social termico,8100,2.27,LOW,w3,8
es,tarjeta renfe,8100,2.21,LOW,w3,28
