country,keyword,search_volume,cpc,competition,competition_level,source,monthly_searches,difficulty
es,hotel hospes valencia,6600,0.79,0.19,LOW,expansion,0,
es,vuelos valencia roma,6600,0.58,0.64,MEDIUM,expansion,0,
es,peluqueria valencia,6600,0.71,0.18,LOW,expansion,0,
es,jenkins valencia,6600,0.41,0.05,LOW,expansion,0,
es,sevilla valencia,6600,0.61,0.04,LOW,expansion,0,
es,honest greens valencia,6600,0.2,0.08,LOW,expansion,0,
es,recinto eventos marina norte,6600,0.08,0.06,LOW,expansion,0,
es,avenida del tenor fleta,6600,0.29,0.06,LOW,expansion,0,
es,museos valencia,6600,0.26,0.97,HIGH,expansion,0,
es,chocolate valencia,6600,0.19,0.04,LOW,expansion,0,
es,tiempos port aventura,6600,0,0,LOW,expansion,0,
es,clima en valencia,6600,0,0,LOW,expansion,0,
es,desguaces en valencia,6600,0.51,0.31,LOW,expansion,0,
es,restaurantes valencia centro,6600,0.4,0.23,LOW,expansion,0,
es,avenida ventisquero de la condesa,6600,0.36,0.06,LOW,expansion,0,
es,tren cercanias valencia,6600,0.55,0.01,LOW,expansion,0,
es,bauhaus valencia,6600,0.08,1,HIGH,expansion,0,
es,perfumes valencia,6600,0.08,0.79,HIGH,expansion,0,
es,bandera valencia,6600,0.03,0.52,MEDIUM,expansion,0,
es,meteorología valencia,6600,0,0,LOW,expansion,0,
es,inmobiliaria valencia,6600,0.95,0.45,MEDIUM,expansion,0,
es,hotel avenida benidorm,6600,0.35,0.45,MEDIUM,expansion,0,
es,windguru valencia,6600,0,0,LOW,expansion,0,
es,valencia meteorologia,6600,0,0,LOW,expansion,0,
es,alaves valencia,6600,0,0,LOW,expansion,0,
es,maps sevilla,6600,0,0,LOW,expansion,0,
es,valencia alaves,6600,0.79,0,LOW,expansion,0,
es,el correo bilbao,6600,0,0,LOW,expansion,0,
es,el tiempo: bilbao aemet,6600,0,0,LOW,expansion,0,
es,vuelos bilbao alicante,6600,0.67,0.71,HIGH,expansion,0,
es,hoteles bilbao centro,6600,1.2,1,HIGH,expansion,0,
es,estación sur méndez álvaro,6600,0.29,0.05,LOW,expansion,0,
es,ayuntamiento bilbao,6600,2.96,0,LOW,expansion,0,
es,hotel conde duque bilbao,6600,1.28,0.42,MEDIUM,expansion,0,
es,vuelos sevilla bilbao,6600,0.69,0.7,HIGH,expansion,0,
es,estación de esquí de valdelinares,6600,0.24,0.03,LOW,expansion,0,
es,codigo postal en bilbao,6600,0,0,LOW,expansion,0,
es,alcalde de algeciras,6600,0,0,LOW,expansion,0,
es,vuelos directos desde bilbao,6600,0.46,0.53,MEDIUM,expansion,0,
es,restaurantes en bilbao,6600,0.39,0.05,LOW,expansion,0,
es,bilbao código postal,6600,0,0,LOW,expansion,0,
es,vuelo bilbao londres,6600,0.7,0.67,HIGH,expansion,0,
es,malaga bilbao vuelos,6600,0.7,0.68,HIGH,expansion,0,
es,codigo postal bilbao,6600,0,0,LOW,expansion,0,
es,codigos postales bilbao,6600,0,0,LOW,expansion,0,
es,puerto de las palmas de gran canaria,6600,0.26,0.08,LOW,expansion,0,
es,la sala puerto banus,6600,0.69,0.07,LOW,expansion,0,
es,puerto de puntagorda,6600,0.02,0,LOW,expansion,0,
es,estación de autobuses de santa pola,6600,0.14,0.05,LOW,expansion,0,
es,vuelos a bilbao,6600,0.58,0.47,MEDIUM,expansion,0,
es,vuelos desde bilbao,6600,0.29,0.51,MEDIUM,expansion,0,
es,puerto mallorca,6600,0.23,0.11,LOW,expansion,0,
es,hotel dunas puerto,6600,0.63,0.47,MEDIUM,expansion,0,
es,alcaldes de algeciras,6600,0,0,LOW,expansion,0,
es,ayuntamiento de vigo,6600,0,0,LOW,expansion,0,
es,puerto calderón,6600,6.5,0.01,LOW,expansion,0,
es,puente colgante bilbao,6600,0.13,0.32,LOW,expansion,0,
es,bilbao codigo postal,6600,0,0,LOW,expansion,0,
es,hotel puerto bahía,6600,0.57,0.49,MEDIUM,expansion,0,
es,hora barata luz hoy,6600,1.44,0.04,LOW,expansion,0,
es,mejores depositos,6600,1.48,0.56,MEDIUM,expansion,0,
es,fuerte lluvia,6600,0,0,LOW,expansion,0,
es,lluvia acida,6600,0.3,0,LOW,expansion,0,
es,alerta lluvias,6600,0,0,LOW,expansion,0,
pt,debates presidenciais 2026 hoje,6600,0,0,LOW,expansion,0,
pt,hotel baia azul madeira,6600,0.55,0.1,LOW,expansion,0,
pt,cabo verde ilha do sal,6600,0.45,0.28,LOW,expansion,0,
pt,horario comboio,6600,0.4,0.01,LOW,expansion,0,
pt,resultados eleições presidenciais 2026,6600,0,0,LOW,expansion,0,
pt,aumentos função pública 2026,6600,0,0,LOW,expansion,0,
pt,preço do petróleo hoje,6600,1.22,0.05,LOW,expansion,0,
pt,preço ouro grama,6600,2.27,0.02,LOW,expansion,0,
pt,aumentos função publica 2026,6600,0,0,LOW,expansion,0,
pt,preço petróleo hoje,6600,1.22,0.05,LOW,expansion,0,
pt,petróleo preço hoje,6600,1.22,0.05,LOW,expansion,0,
pt,preço prata,6600,0.54,0.02,LOW,expansion,0,
pt,galp apoio ao cliente,6600,1.99,0.08,LOW,expansion,0,
pt,inspeção carro,6600,0.52,0.27,LOW,expansion,0,
pt,jogos de carros,6600,0.12,0.05,LOW,expansion,0,
pt,bilhetes disneyland paris,6600,0.69,1,HIGH,expansion,0,
es,b&b hotel valencia aeropuerto,6600,0.99,0.2,LOW,expansion,0,
es,madrid airport departures,6600,0.75,0.01,LOW,expansion,0,
es,aeropuerto dubai,6600,2.94,0,LOW,expansion,0,
es,aena parking barcelona,6600,0.2,0.47,MEDIUM,expansion,0,
es,parking aeropuerto oporto,6600,0.92,0.57,MEDIUM,expansion,0,
es,terminal ryanair madrid,6600,0.96,0.01,LOW,expansion,0,
pt,sul americanos,6600,0,0,LOW,expansion,0,
pt,ponte dos laços de amizade,6600,0.09,0.04,LOW,expansion,0,
pt,sul-americana,6600,0,0,LOW,expansion,0,
pt,sul americana,6600,0,0,LOW,expansion,0,
pt,sul-americano,6600,0,0,LOW,expansion,0,
pt,estação de comboios de cascais,6600,0.31,0.04,LOW,expansion,0,
pt,pestana cascais,6600,1.36,0.27,LOW,expansion,0,
pt,seguro automóvel mais barato,6600,3.88,0.81,HIGH,expansion,0,
pt,antevisão folheto intermarché,6600,1.39,0.04,LOW,expansion,0,
es,seguimiento de correos,6600,1.41,0.01,LOW,expansion,0,
es,el correo español,6600,0,0,LOW,expansion,0,
es,rangos militares,6600,0.05,0,LOW,expansion,0,
es,codigo civil español,6600,0.09,0.15,LOW,expansion,0,
es,resultados del español,6600,0,0,LOW,expansion,0,
es,licencia de pesca,6600,0.47,0.08,LOW,expansion,0,
es,seguimiento envio correos,6600,0.25,0,LOW,expansion,0,
pt,acompanhar voo,6600,0.47,0.01,LOW,expansion,0,
pt,estacionamento camoes,6600,0.17,0.06,LOW,expansion,0,
pt,parque estacionamento lagoa do canário,6600,0,0.01,LOW,expansion,0,
pt,estacionamento chão do loureiro emel,6600,0.32,0.09,LOW,expansion,0,
es,horarios trenes de cercanías,6600,0.74,0,LOW,expansion,0,
es,horarios trenes cercanías,6600,0.73,0,LOW,expansion,0,
es,horarios de autobuses,6600,0.23,0.01,LOW,expansion,0,
es,horarios clasificacion f1,6600,0,0,LOW,expansion,0,
es,noticias gandia,6600,0,0,LOW,expansion,0,
es,codigo penal noticias juridicas,6600,0.51,0,LOW,expansion,0,
es,sagales horarios,6600,0.45,0,LOW,expansion,0,
es,horarios formula 1,6600,0.42,0,LOW,expansion,0,
es,compromiso puntualidad renfe,6600,0,0,LOW,expansion,0,
es,hife horarios,6600,0.12,0,LOW,expansion,0,
es,código penal noticias juridicas,6600,0.51,0,LOW,expansion,0,
es,noticias espanyol,6600,0,0,LOW,expansion,0,
es,agencias renfe,6600,0,0,LOW,expansion,0,
es,universitat de valencia,6600,3.8,0.03,LOW,expansion,0,
es,plano renfe,6600,0,0,LOW,expansion,0,
es,código penal noticias jurídicas,6600,0.51,0,LOW,expansion,0,
es,galicia confidencial,6600,0,0.01,LOW,expansion,0,
es,noticias guerras,6600,0,0,LOW,expansion,0,
es,mallorca zero,6600,0,0,LOW,expansion,0,
es,barco almeria nador,6600,0.42,0.69,HIGH,expansion,0,
es,pisos alquiler almeria,6600,0.34,0.14,LOW,affiliate,0,
es,el tiempo en santa cruz de la palma,6600,0,0,LOW,affiliate,0,
es,alquiler furgonetas valencia,6600,1.79,0.74,HIGH,affiliate,0,
es,hoteles baratos mallorca,6600,1.31,0.75,HIGH,affiliate,0,
es,alquiler piso badajoz,6600,0.11,0.09,LOW,affiliate,0,
es,hoteles todo incluido españa,6600,0.84,1,HIGH,affiliate,0,
es,temperatura en palma de mallorca,6600,0,0,LOW,affiliate,0,
es,pisos donostia alquiler,6600,0.38,0.11,LOW,affiliate,0,
es,hoteles en palma de mallorca,6600,0.92,0.9,HIGH,affiliate,0,
es,hoteles lanzarote todo incluido,6600,1.28,0.81,HIGH,affiliate,0,
es,alquiler de coches cerca de mi,6600,1.07,0.38,MEDIUM,affiliate,0,
es,hoteles todo incluido fuerteventura,6600,1.37,0.87,HIGH,affiliate,0,
es,pisos alquiler zamora,6600,0.76,0.03,LOW,affiliate,0,
es,pisos alquiler tenerife,6600,0.17,0.08,LOW,affiliate,0,
es,alquiler piso guadalajara,6600,0.4,0.05,LOW,affiliate,0,
es,cash converters canarias,6600,0.13,0.14,LOW,affiliate,0,
es,beca gobierno de canarias,6600,2.12,0.01,LOW,affiliate,0,
es,hotel barato zaragoza,6600,0.97,0.73,HIGH,affiliate,0,
es,fp a distancia xunta,6600,2.79,0.06,LOW,affiliate,0,
es,port aventura ofertas,6600,0.9,0.76,HIGH,affiliate,0,
es,mercadona factura online,6600,0,0,LOW,affiliate,0,
es,mercadona online catálogo,6600,1,0.06,LOW,affiliate,0,
es,ofertas lavadoras,6600,0.51,1,HIGH,affiliate,0,
es,mercadona horarios apertura festivos,6600,0,0,LOW,affiliate,0,
es,media markt ofertas,6600,0.21,1,HIGH,affiliate,0,
es,carrefour ofertas,6600,0.16,0.55,MEDIUM,affiliate,0,
es,ofertas burger king,6600,0.03,0.09,LOW,affiliate,0,
es,ofertas coviran,6600,0.06,0,LOW,affiliate,0,
es,factura mercadona online,6600,0,0,LOW,affiliate,0,
es,alquiler coche alicante,6600,2.23,0.77,HIGH,affiliate,0,
es,bmw cerca de mi,6600,0.32,0.23,LOW,affiliate,0,
es,mercedes benz renting,6600,1.07,0.78,HIGH,affiliate,0,
es,alquiler coche cerca de mi,6600,1.16,0.38,MEDIUM,affiliate,0,
es,coches segunda mano murcia,6600,0.49,0.94,HIGH,affiliate,0,
es,motos voge,6600,0.1,0.1,LOW,affiliate,0,
es,coches segunda mano asturias,6600,0.28,0.95,HIGH,affiliate,0,
es,venta pisos vitoria,6600,0.07,0.34,MEDIUM,affiliate,0,
es,coches 7 plazas,6600,0.63,0.95,HIGH,affiliate,0,
es,coches nuevos,6600,0.68,0.89,HIGH,affiliate,0,
es,recambios coche cerca de mi,6600,0.52,0.31,LOW,affiliate,0,
es,swm coches,6600,0.29,0.97,HIGH,affiliate,0,
es,coche cerca de mi,6600,0.79,0.35,MEDIUM,affiliate,0,
es,mustang coche,6600,0.25,0.26,LOW,affiliate,0,
es,smart coche,6600,1.06,0.84,HIGH,affiliate,0,
es,citroen 2 caballos,6600,0.23,0.09,LOW,affiliate,0,
es,kia coches,6600,0.59,0.93,HIGH,affiliate,0,
es,suzuki coches,6600,0.16,0.63,MEDIUM,affiliate,0,
es,tesla coches,6600,0.36,0.46,MEDIUM,affiliate,0,
es,renault 5 electrico precio,6600,0.81,0.88,HIGH,affiliate,0,
es,coches cerca de mi,6600,0.79,0.35,MEDIUM,affiliate,0,
es,ebro coches precio,6600,0.47,0.86,HIGH,affiliate,0,
es,jaguar coche,6600,0.55,0.27,LOW,affiliate,0,
es,allianz seguro coche,6600,2.76,0.63,MEDIUM,affiliate,0,
es,coches segunda mano mallorca,6600,0.62,0.95,HIGH,affiliate,0,
es,marcas coches chinos,6600,0.45,0.76,HIGH,affiliate,0,
es,coche jaecoo,6600,0.56,0.89,HIGH,affiliate,0,
es,kia electrico,6600,0.44,0.94,HIGH,affiliate,0,
es,jaecoo coche,6600,0.53,0.92,HIGH,affiliate,0,
es,parking coche,6600,0.21,0.12,LOW,affiliate,0,
es,golf coche,6600,0.48,0.51,MEDIUM,affiliate,0,
es,subida salarial funcionarios 2025 última hora,6600,0,0,LOW,affiliate,0,
es,subida salarial funcionarios 2025: última hora,6600,0,0,LOW,affiliate,0,
pt,ctt pesquisa de objetos,6600,0,0,LOW,affiliate,0,
pt,continente bom dia via catarina shopping,6600,0.09,0.07,LOW,affiliate,0,
pt,jogos santa casa app,6600,0.97,0.22,LOW,affiliate,0,
pt,ponto ctt fotos,6600,0,0,LOW,affiliate,0,
pt,jogo digital,6600,0.13,1,HIGH,affiliate,0,
pt,ctt pesquisa de objeto,6600,0,0,LOW,affiliate,0,
pt,felizes pt entrar,6600,1.31,0.01,LOW,affiliate,0,
es,comprar lingotes de oro,6600,0.8,0.97,HIGH,affiliate,0,
es,descuentos uber eats,6600,1.17,0.11,LOW,affiliate,0,
es,tarjeta prepago movil,6600,1.58,1,HIGH,affiliate,0,
es,descuentos cinesa,6600,0.42,0.85,HIGH,affiliate,0,
es,declaracion de la renta 2023,6600,1.4,0.02,LOW,affiliate,0,
es,cuando empiezan las rebajas de verano,6600,0.34,0.09,LOW,affiliate,0,
es,loteria nacional de navidad 2025,6600,0.37,0.02,LOW,affiliate,0,
es,codigo descuento temu,6600,0.21,0.51,MEDIUM,affiliate,0,
es,calcular descuento,6600,0,0,LOW,affiliate,0,
es,cuando se cobra la paga extra de verano,6600,0,0,LOW,affiliate,0,
es,tasa modelo 790 código 012 pdf,6600,1.05,0,LOW,affiliate,0,
es,segundo premio loteria navidad 2025,6600,0,0.01,LOW,affiliate,0,
es,calendario por semanas 2025,6600,0.04,0.15,LOW,affiliate,0,
es,seguridad social tarjeta sanitaria europea,6600,0,0,LOW,affiliate,0,
es,descuento temu,6600,0.25,0.97,HIGH,affiliate,0,
es,codigo descuento ikea,6600,0.36,0.31,LOW,affiliate,0,
es,lotería de navidad 2025 comprobar,6600,0.03,0.01,LOW,affiliate,0,
es,cuándo se cobra la paga extra de verano,6600,0,0,LOW,affiliate,0,
es,plazos declaración renta 2025,6600,0,0,LOW,affiliate,0,
es,tasa modelo 790 código 012,6600,1.76,0,LOW,affiliate,0,
es,ipc noviembre 2025,6600,0,0,LOW,affiliate,0,
es,descuento booking,6600,2.01,0.45,MEDIUM,affiliate,0,
es,anuncio loteria navidad 2025,6600,0,0,LOW,affiliate,0,
es,loteria navidad 2024,6600,0.46,0.02,LOW,affiliate,0,
es,tarjeta carrefour,6600,1.67,0.36,MEDIUM,affiliate,0,
es,permiso paternidad 2025,6600,0,0,LOW,affiliate,0,
es,tabla irpf 2025,6600,0.13,0.03,LOW,affiliate,0,
pt,classificação da liga europa,6600,0,0,LOW,affiliate,0,
pt,classificação liga europa,6600,0,0,LOW,affiliate,0,
es,tiempo en malaga 14 dias,6600,0,0,LOW,affiliate,0,
es,taxis el puerto de santa maria,6600,0.62,0.11,LOW,affiliate,0,
es,cartelera vialia malaga,6600,0.04,0,LOW,affiliate,0,
es,taxi puerto de santa maria,6600,0.62,0.11,LOW,affiliate,0,
es,tienda malaga cf,6600,0.18,0.4,MEDIUM,affiliate,0,
es,viviendas de proteccion oficial en malaga,6600,1.03,0.02,LOW,affiliate,0,
es,hostales en sevilla baratos,6600,0.82,0.76,HIGH,affiliate,0,
es,b&b hotel malaga centro,6600,0.79,0.24,LOW,affiliate,0,
es,estación de autobuses de jerez de la frontera,6600,0.24,0.1,LOW,affiliate,0,
es,verum restaurante el asador de málaga,6600,0.2,0.04,LOW,affiliate,0,
es,hoteles málaga baratos,6600,1.02,0.68,HIGH,affiliate,0,
es,zara en malaga,6600,0.22,0.18,LOW,affiliate,0,
es,tiempo en 14 dias malaga,6600,0,0,LOW,affiliate,0,
es,lidl malaga,6600,0.1,0.44,MEDIUM,affiliate,0,
es,parking salitre malaga,6600,0.31,0.07,LOW,affiliate,0,
es,estación fgc rubí centre,6600,0.35,0.07,LOW,affiliate,0,
es,b&b hotel málaga centro,6600,0.79,0.24,LOW,affiliate,0,
pt,aluguer de carros,6600,2.02,0.74,HIGH,affiliate,0,
es,parking bilbao,6600,0.64,0.22,LOW,affiliate,0,
es,parking apk2 plaza europa,6600,0.14,0.08,LOW,affiliate,0,
es,tir parking,6600,0.1,0.02,LOW,affiliate,0,
es,parking tejon,6600,0.3,0.09,LOW,affiliate,0,
es,parking auditorio,6600,0.2,0.06,LOW,affiliate,0,
es,nerja parking publico,6600,0.15,0.03,LOW,affiliate,0,
es,número de teléfono de endesa,6600,6.97,0.65,MEDIUM,affiliate,0,
es,pisos en venta mostoles,6600,0.13,0.48,MEDIUM,affiliate,0,
es,pisos en venta badalona,6600,0.26,0.6,MEDIUM,affiliate,0,
es,pisos en venta sabadell,6600,0.25,0.64,MEDIUM,affiliate,0,
es,pisos en venta logroño,6600,0.09,0.48,MEDIUM,affiliate,0,
es,venta pisos burgos,6600,0.07,0.49,MEDIUM,affiliate,0,
es,pisos en venta albacete,6600,0.08,0.44,MEDIUM,affiliate,0,
es,el tiempo en venta de baños,6600,0,0,LOW,affiliate,0,
es,teléfono de la seguridad social,6600,0.92,0.06,LOW,affiliate,0,
es,simulador jubilación anticipada,6600,0.33,0.08,LOW,affiliate,0,
pt,seguro pela matricula,6600,2.11,0.07,LOW,affiliate,0,
es,recorrido vuelta a españa 2025,6600,0,0,LOW,affiliate,0,
es,google maps sevilla,6600,0.39,0,LOW,affiliate,0,
es,horario renfe cercanías donostia,6600,0,0,LOW,affiliate,0,
es,tráfico Madrid,5400,2.75,LOW,,seed,12,
es,estación Sants Barcelona,5400,0.08,LOW,,seed,12,
es,cercanías Málaga,5400,0.78,LOW,,seed,12,
es,cercanías Asturias,5400,0,LOW,,seed,12,
es,aeropuerto Ibiza,5400,2.76,LOW,,seed,12,
es,aeropuerto Lanzarote,5400,2.73,LOW,,seed,12,
es,ferry Barcelona Ibiza,5400,1.44,HIGH,,seed,12,
es,ferry Algeciras Tánger,5400,0.83,HIGH,,seed,12,
es,puerto de Bilbao,5400,0,LOW,,seed,12,
es,vuelos baratos madrid,5400,0.57,HIGH,,seed,12,
pt,intercidades,5400,0.58,LOW,,seed,12,
pt,bilhetes benfica sporting,5400,0.3,0.22,LOW,expansion,0,
pt,responsabilidades banco de portugal,5400,0,0,LOW,expansion,0,
pt,pcdiga porto,5400,0.05,0.13,LOW,expansion,0,
pt,preço dos combustíveis na próxima semana,5400,0,0,LOW,expansion,0,
pt,teleperformance portugal,5400,3.05,0.12,LOW,expansion,0,
pt,nos loja online,5400,1.16,0.88,HIGH,expansion,0,
pt,promostock porto,5400,0.2,0.04,LOW,expansion,0,
pt,bilhetes,5400,0.63,0.2,LOW,expansion,0,
pt,comprar carro,5400,0.93,0.69,HIGH,expansion,0,
es,ayuda de alquiler 2025,5400,0.58,0.01,LOW,expansion,0,
es,pisos alquiler huesca,5400,0.45,0.08,LOW,expansion,0,
es,ayuda joven alquiler,5400,0.94,0.02,LOW,expansion,0,
es,ipc alquiler,5400,0,0,LOW,expansion,0,
es,bolsa de madrid precios sesion,5400,1.09,0.01,LOW,expansion,0,
es,comparador alquiler coches,5400,4.27,0.79,HIGH,expansion,0,
es,bolsa de madrid precios sesión,5400,1.09,0.01,LOW,expansion,0,
es,cálculo ipc alquiler,5400,0,0,LOW,expansion,0,
es,cambios pensiones españa 2026,5400,0,0.05,LOW,expansion,0,
es,ayudas alquiler joven,5400,0.94,0.02,LOW,expansion,0,
es,billetes tren baratos,5400,0.69,0.72,HIGH,expansion,0,
es,ayuda alquiler joven,5400,0.94,0.02,LOW,expansion,0,
es,caja rural asturias,5400,3.21,0,LOW,expansion,0,
es,vuelos baratos malaga,5400,0.62,0.71,HIGH,expansion,0,
es,venta coches segunda mano,5400,1.14,0.94,HIGH,expansion,0,
es,pisos en alquiler barcelona baratos,5400,0.31,0.26,LOW,expansion,0,
es,tarjeta roja españa gratis,5400,0,0,LOW,expansion,0,
es,ayuda alquiler gva 2025,5400,0,0,LOW,expansion,0,
es,seguro de impago de alquiler,5400,4.59,0.76,HIGH,expansion,0,
es,beca bachillerato comunidad de madrid 2025 26,5400,0,0,LOW,expansion,0,
es,alquiler de bicicletas,5400,0.77,0.12,LOW,expansion,0,
es,pisos alquiler ponferrada,5400,0.36,0.08,LOW,expansion,0,
es,compraventa coches,5400,2.33,0.61,MEDIUM,expansion,0,
es,salario medio españa 2025,5400,0,0,LOW,expansion,0,
es,coches eléctrico barato,5400,0.91,1,HIGH,expansion,0,
es,coches sin carnet segunda mano,5400,0.13,0.94,HIGH,expansion,0,
es,cuanto vale mi coche,5400,2.46,0.81,HIGH,expansion,0,
es,valor venal coche,5400,0.86,0.59,MEDIUM,expansion,0,
es,seguro de coche por dias,5400,2.25,0.79,HIGH,expansion,0,
es,bolsa de madrid ibex 35 en tiempo real,5400,1.72,0.01,LOW,expansion,0,
es,hoteles baratos londres,5400,1.72,0.74,HIGH,expansion,0,
es,cita abono transporte madrid,5400,0,0,LOW,expansion,0,
es,alquiler maquinaria,5400,1.39,0.14,LOW,expansion,0,
es,barato,5400,0.45,0.05,LOW,expansion,0,
es,vuelos baratos mallorca,5400,0.63,0.74,HIGH,expansion,0,
es,venta coches,5400,1.28,0.94,HIGH,expansion,0,
es,alquiler casa,5400,1.07,0.3,LOW,expansion,0,
es,periodicos de españa,5400,1.08,0,LOW,expansion,0,
es,proximas elecciones generales españa,5400,0,0,LOW,expansion,0,
es,colegio notarial de madrid,5400,13.26,0.03,LOW,expansion,0,
es,ofertas de empleo sevilla,5400,0.27,0.23,LOW,expansion,0,
es,grupo 7,5400,0,0,LOW,expansion,0,
es,auxiliar administrativo ayuntamiento de madrid,5400,3.03,0.07,LOW,expansion,0,
es,fisioterapeutas en madrid,5400,1.92,0.64,MEDIUM,expansion,0,
es,orden 30 de mayo de 2023,5400,0,0,LOW,expansion,0,
es,transportes madrid zonas,5400,0.02,0,LOW,expansion,0,
es,universidad sevilla,5400,3.12,0.09,LOW,expansion,0,
es,calendario escolar zaragoza 25-26,5400,0,0,LOW,expansion,0,
es,universidad rey juan carlos sede madrid-argüelles,5400,0.55,0.07,LOW,expansion,0,
es,seguridad social madrid,5400,6.67,0.02,LOW,expansion,0,
es,próximas elecciones presidenciales en españa,5400,0,0,LOW,expansion,0,
es,accidentes ap 7,5400,0,0,LOW,expansion,0,
es,intencion de voto españa,5400,0,0,LOW,expansion,0,
es,próximas elecciones generales españa,5400,0,0,LOW,expansion,0,
es,sevilla congresos,5400,0.91,0.14,LOW,expansion,0,
es,delegación gobierno madrid,5400,0.11,0.04,LOW,expansion,0,
es,eventos madrid,5400,0.6,0.99,HIGH,expansion,0,
es,empleo publico comunidad de madrid,5400,3.56,0.01,LOW,expansion,0,
es,transporte madrid,5400,2.03,0.12,LOW,expansion,0,
es,ley 7 85,5400,0,0,LOW,expansion,0,
es,lenguas cooficiales de españa,5400,0,0,LOW,expansion,0,
es,lengua oficial de españa,5400,0,0,LOW,expansion,0,
es,alcaldia de barcelona,5400,0,0,LOW,expansion,0,
es,tablon de edictos ayuntamiento de madrid,5400,0,0,LOW,expansion,0,
es,clinica universidad de navarra madrid,5400,1.42,0.12,LOW,expansion,0,
es,tablón de edictos ayuntamiento de madrid,5400,0,0,LOW,expansion,0,
es,partidos politicos en españa,5400,0,0,LOW,expansion,0,
es,delegado-gobierno madrid,5400,0.11,0.04,LOW,expansion,0,
es,elite estudio madrid,5400,1.18,0.05,LOW,expansion,0,
es,registre civil barcelona,5400,1.31,0.06,LOW,expansion,0,
es,universidad rey juan carlos sede madrid argüelles,5400,0.55,0.07,LOW,expansion,0,
es,personal educacion madrid,5400,0.1,0.01,LOW,expansion,0,
es,orden actuación coac 2026,5400,0,0,LOW,expansion,0,
es,rangos militares españa,5400,0.04,0,LOW,expansion,0,
es,zonas transporte madrid,5400,0.02,0,LOW,expansion,0,
es,accidentes ap-7,5400,0,0,LOW,expansion,0,
es,padrón municipal madrid,5400,0,0,LOW,expansion,0,
